trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
197,False,"{'a': 0.999, 'e': 1.0}",25,17,-8.540835119067443,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.999, 'e': 1.0}",20,2,-44.161278478374165,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
199,False,"{'a': 0.999, 'e': 1.0}",20,0,-99.49827980955666,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
200,False,"{'a': 0.999, 'e': 1.0}",25,0,-190.3866945994311,"{0: 13, 1: 6, 2: 2, 3: 0, 4: 4}",0
201,False,"{'a': 0.999, 'e': 1.0}",30,0,-109.79784184645186,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
202,False,"{'a': 0.999, 'e': 1.0}",25,0,-153.70181600822792,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
203,False,"{'a': 0.999, 'e': 1.0}",35,0,-128.1535191906251,"{0: 24, 1: 3, 2: 6, 3: 0, 4: 2}",0
204,False,"{'a': 0.999, 'e': 1.0}",30,0,-174.48174379101863,"{0: 16, 1: 4, 2: 6, 3: 2, 4: 2}",0
205,False,"{'a': 0.999, 'e': 1.0}",20,0,-56.24755944922583,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
206,False,"{'a': 0.999, 'e': 1.0}",30,0,-181.49521344145765,"{0: 19, 1: 2, 2: 3, 3: 4, 4: 2}",0
207,False,"{'a': 0.999, 'e': 1.0}",30,0,-146.71374464822298,"{0: 16, 1: 6, 2: 6, 3: 0, 4: 2}",0
208,False,"{'a': 0.999, 'e': 1.0}",25,8,-63.107266305326355,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 1}",1
209,False,"{'a': 0.999, 'e': 1.0}",20,0,-95.04670571893463,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
210,False,"{'a': 0.999, 'e': 1.0}",20,0,-142.5919274241394,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
211,False,"{'a': 0.999, 'e': 1.0}",20,0,-33.59226492827153,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
212,False,"{'a': 0.999, 'e': 1.0}",20,0,-98.52286872846659,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
213,False,"{'a': 0.999, 'e': 1.0}",20,0,-85.32014634256895,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
214,False,"{'a': 0.999, 'e': 1.0}",20,0,-21.19173364478548,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
215,False,"{'a': 0.999, 'e': 1.0}",30,0,-208.8231958793157,"{0: 17, 1: 5, 2: 2, 3: 3, 4: 3}",0
216,False,"{'a': 0.999, 'e': 1.0}",25,0,-46.93857486481889,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
217,False,"{'a': 0.999, 'e': 1.0}",25,0,-249.05542107575832,"{0: 11, 1: 3, 2: 5, 3: 2, 4: 4}",0
218,False,"{'a': 0.999, 'e': 1.0}",25,0,-162.35053885608505,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
219,False,"{'a': 0.999, 'e': 1.0}",25,0,-53.452173022236174,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
220,False,"{'a': 0.999, 'e': 1.0}",25,0,-47.914425448770174,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
221,False,"{'a': 0.999, 'e': 1.0}",20,0,-86.64557314880201,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
222,False,"{'a': 0.999, 'e': 1.0}",25,0,-133.22130070127525,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
223,False,"{'a': 0.999, 'e': 1.0}",30,0,-159.44006061227762,"{0: 14, 1: 7, 2: 6, 3: 2, 4: 1}",0
224,False,"{'a': 0.999, 'e': 1.0}",25,0,-28.822291457328586,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
225,False,"{'a': 0.999, 'e': 1.0}",20,0,-29.093548873006206,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
226,False,"{'a': 0.999, 'e': 1.0}",20,0,-32.03875430102978,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
227,False,"{'a': 0.999, 'e': 1.0}",25,0,-139.13866254331464,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
228,False,"{'a': 0.999, 'e': 1.0}",25,0,-191.74085827990402,"{0: 11, 1: 2, 2: 7, 3: 4, 4: 1}",0
229,False,"{'a': 0.999, 'e': 1.0}",20,0,-168.9940313080207,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
230,False,"{'a': 0.999, 'e': 1.0}",35,0,-148.51328560235686,"{0: 21, 1: 5, 2: 7, 3: 0, 4: 2}",0
231,False,"{'a': 0.999, 'e': 1.0}",20,0,-16.197820019920375,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
232,False,"{'a': 0.999, 'e': 1.0}",25,0,-137.7596311674139,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
233,False,"{'a': 0.999, 'e': 1.0}",25,0,-76.22971867816223,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
234,False,"{'a': 0.999, 'e': 1.0}",20,5,-80.21277575672751,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
235,False,"{'a': 0.999, 'e': 1.0}",20,8,-102.696487450325,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 2}",1
236,False,"{'a': 0.999, 'e': 1.0}",30,0,-231.21008651969564,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 5}",0
237,False,"{'a': 0.999, 'e': 1.0}",25,0,-100.42438993877221,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
238,False,"{'a': 0.999, 'e': 1.0}",30,0,-161.15326016401727,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 1}",0
239,False,"{'a': 0.999, 'e': 1.0}",20,0,-82.31693375439379,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
240,False,"{'a': 0.999, 'e': 1.0}",30,0,-150.49412357359506,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
241,False,"{'a': 0.999, 'e': 1.0}",30,0,-253.6026576792497,"{0: 13, 1: 1, 2: 12, 3: 1, 4: 3}",0
242,False,"{'a': 0.999, 'e': 1.0}",25,3,-51.39969551371225,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 0}",1
243,False,"{'a': 0.999, 'e': 1.0}",30,0,-103.2095227070634,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
244,False,"{'a': 0.999, 'e': 1.0}",20,0,-99.00845946238957,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
245,False,"{'a': 0.999, 'e': 1.0}",25,0,-120.99633756503992,"{0: 16, 1: 3, 2: 1, 3: 4, 4: 1}",0
246,False,"{'a': 0.999, 'e': 1.0}",20,0,-126.16786339701527,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
247,False,"{'a': 0.999, 'e': 1.0}",20,0,-78.45704714510087,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
248,False,"{'a': 0.999, 'e': 1.0}",20,11,-11.025758448441342,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
249,False,"{'a': 0.999, 'e': 1.0}",20,10,-52.21978711090625,"{0: 5, 1: 0, 2: 4, 3: 1, 4: 0}",1
250,False,"{'a': 0.999, 'e': 1.0}",20,0,-11.059223430845492,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
251,False,"{'a': 0.999, 'e': 1.0}",20,0,-89.42709612062554,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
252,False,"{'a': 0.999, 'e': 1.0}",30,0,-224.79445104594006,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 5}",0
253,False,"{'a': 0.999, 'e': 1.0}",30,0,-144.0877232884256,"{0: 19, 1: 4, 2: 3, 3: 2, 4: 2}",0
254,False,"{'a': 0.999, 'e': 1.0}",25,0,-104.0243359461034,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
255,False,"{'a': 0.999, 'e': 1.0}",25,0,-141.72378646570846,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 2}",0
256,False,"{'a': 0.999, 'e': 1.0}",25,6,-114.73736966370572,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 2}",1
257,False,"{'a': 0.999, 'e': 1.0}",25,0,-127.39520460547104,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
258,False,"{'a': 0.999, 'e': 1.0}",25,0,-95.28162362620478,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
259,False,"{'a': 0.999, 'e': 1.0}",20,0,-153.0531739858778,"{0: 8, 1: 4, 2: 6, 3: 0, 4: 2}",0
260,False,"{'a': 0.999, 'e': 1.0}",30,0,-256.5492435674117,"{0: 13, 1: 4, 2: 9, 3: 0, 4: 4}",0
261,False,"{'a': 0.999, 'e': 1.0}",20,0,-165.99812704648227,"{0: 9, 1: 5, 2: 3, 3: 0, 4: 3}",0
262,False,"{'a': 0.999, 'e': 1.0}",20,16,6.806637685227217,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.999, 'e': 1.0}",20,0,-93.7881068036076,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
264,False,"{'a': 0.999, 'e': 1.0}",20,0,-117.18071083338377,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
265,False,"{'a': 0.999, 'e': 1.0}",25,0,-224.92783666430032,"{0: 13, 1: 2, 2: 3, 3: 4, 4: 3}",0
266,False,"{'a': 0.999, 'e': 1.0}",30,0,-139.3012556166949,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
267,False,"{'a': 0.999, 'e': 1.0}",20,0,-12.21892115341885,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
268,False,"{'a': 0.999, 'e': 1.0}",20,0,-27.040743262686647,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
269,False,"{'a': 0.999, 'e': 1.0}",25,0,-139.72682238699923,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 1}",0
270,False,"{'a': 0.999, 'e': 1.0}",30,0,-228.48658777434025,"{0: 15, 1: 3, 2: 7, 3: 2, 4: 3}",0
271,False,"{'a': 0.999, 'e': 1.0}",30,0,-194.70829959953195,"{0: 13, 1: 8, 2: 6, 3: 1, 4: 2}",0
272,False,"{'a': 0.999, 'e': 1.0}",20,0,-163.81583040125597,"{0: 10, 1: 5, 2: 1, 3: 1, 4: 3}",0
273,False,"{'a': 0.999, 'e': 1.0}",25,9,-107.5097618098944,"{0: 7, 1: 3, 2: 4, 3: 1, 4: 1}",1
274,False,"{'a': 0.999, 'e': 1.0}",25,0,-79.06641956179813,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
275,False,"{'a': 0.999, 'e': 1.0}",20,0,-90.02842028315082,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
276,False,"{'a': 0.999, 'e': 1.0}",20,0,-128.42596703295436,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
277,False,"{'a': 0.999, 'e': 1.0}",20,0,-96.31291574972806,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
278,False,"{'a': 0.999, 'e': 1.0}",25,0,-177.36333577908158,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
279,False,"{'a': 0.999, 'e': 1.0}",30,6,-121.52893628023068,"{0: 14, 1: 3, 2: 3, 3: 3, 4: 1}",1
280,False,"{'a': 0.999, 'e': 1.0}",35,0,-180.50141472289542,"{0: 19, 1: 5, 2: 9, 3: 0, 4: 2}",0
281,False,"{'a': 0.999, 'e': 1.0}",20,0,-44.37498672244324,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
282,False,"{'a': 0.999, 'e': 1.0}",30,0,-274.80302444464877,"{0: 15, 1: 2, 2: 6, 3: 3, 4: 4}",0
283,False,"{'a': 0.999, 'e': 1.0}",20,0,-167.33777554592066,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
284,False,"{'a': 0.999, 'e': 1.0}",25,0,-106.47116656017161,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
285,False,"{'a': 0.999, 'e': 1.0}",25,0,-81.17938285040272,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
286,False,"{'a': 0.999, 'e': 1.0}",20,0,-72.70861531800948,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
287,False,"{'a': 0.999, 'e': 1.0}",30,0,-77.16136472351114,"{0: 21, 1: 2, 2: 5, 3: 2, 4: 0}",0
288,False,"{'a': 0.999, 'e': 1.0}",30,0,-77.88714975136986,"{0: 19, 1: 2, 2: 9, 3: 0, 4: 0}",0
289,False,"{'a': 0.999, 'e': 1.0}",30,0,-177.84792155663908,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 3}",0
290,False,"{'a': 0.999, 'e': 1.0}",20,2,-87.68815483239358,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 1}",1
291,False,"{'a': 0.999, 'e': 1.0}",20,0,-26.185299315624327,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
292,False,"{'a': 0.999, 'e': 1.0}",35,0,-227.05017485867032,"{0: 20, 1: 3, 2: 7, 3: 2, 4: 3}",0
293,False,"{'a': 0.999, 'e': 1.0}",20,0,-108.22662703714029,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
294,False,"{'a': 0.999, 'e': 1.0}",20,0,-145.07859128447447,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
295,False,"{'a': 0.999, 'e': 1.0}",20,0,-97.90888497569122,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
296,False,"{'a': 0.999, 'e': 1.0}",20,0,-101.40199048629731,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
297,False,"{'a': 0.999, 'e': 1.0}",20,0,-158.80684509615872,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
298,False,"{'a': 0.999, 'e': 1.0}",25,0,-23.885514081201993,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
299,False,"{'a': 0.999, 'e': 1.0}",25,0,-121.31869541800657,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
300,False,"{'a': 0.999, 'e': 1.0}",35,8,-80.13968170703289,"{0: 17, 1: 4, 2: 5, 3: 0, 4: 1}",1
301,False,"{'a': 0.999, 'e': 1.0}",25,0,-114.39473388356429,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
302,False,"{'a': 0.999, 'e': 1.0}",20,0,-128.74733727705862,"{0: 9, 1: 5, 2: 4, 3: 0, 4: 2}",0
303,False,"{'a': 0.999, 'e': 1.0}",20,0,-148.7430061519887,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
304,False,"{'a': 0.999, 'e': 1.0}",30,0,-245.6583333554632,"{0: 15, 1: 2, 2: 6, 3: 4, 4: 3}",0
305,False,"{'a': 0.999, 'e': 1.0}",30,0,-81.23076902636973,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
306,False,"{'a': 0.999, 'e': 1.0}",30,0,-161.4362522724292,"{0: 17, 1: 1, 2: 10, 3: 0, 4: 2}",0
307,False,"{'a': 0.999, 'e': 1.0}",25,0,-198.68595015207586,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
308,False,"{'a': 0.999, 'e': 1.0}",25,4,-32.35648700314289,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 0}",1
309,False,"{'a': 0.999, 'e': 1.0}",20,0,-107.34869380625756,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
310,False,"{'a': 0.999, 'e': 1.0}",25,0,-87.91287645831315,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
311,False,"{'a': 0.999, 'e': 1.0}",20,0,-151.0462026203191,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
312,False,"{'a': 0.999, 'e': 1.0}",30,0,-211.95705104064197,"{0: 16, 1: 4, 2: 5, 3: 2, 4: 3}",0
313,False,"{'a': 0.999, 'e': 1.0}",25,0,-172.70333705744991,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
314,False,"{'a': 0.999, 'e': 1.0}",20,0,-120.55330212707686,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
315,False,"{'a': 0.999, 'e': 1.0}",25,0,-104.18682176264406,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
316,False,"{'a': 0.999, 'e': 1.0}",25,0,-159.2758666793618,"{0: 10, 1: 4, 2: 7, 3: 4, 4: 0}",0
317,False,"{'a': 0.999, 'e': 1.0}",25,0,-138.9138051209996,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
318,False,"{'a': 0.999, 'e': 1.0}",25,0,-174.97791761662444,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
319,False,"{'a': 0.999, 'e': 1.0}",30,0,-228.63430689584735,"{0: 17, 1: 4, 2: 3, 3: 2, 4: 4}",0
320,False,"{'a': 0.999, 'e': 1.0}",30,0,-90.75457938440942,"{0: 23, 1: 2, 2: 2, 3: 2, 4: 1}",0
321,False,"{'a': 0.999, 'e': 1.0}",20,0,-144.26889984953738,"{0: 8, 1: 5, 2: 5, 3: 0, 4: 2}",0
322,False,"{'a': 0.999, 'e': 1.0}",20,0,-133.59352154405966,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
323,False,"{'a': 0.999, 'e': 1.0}",20,0,-111.02115716752827,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
324,False,"{'a': 0.999, 'e': 1.0}",35,0,-239.0896590385021,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 5}",0
325,False,"{'a': 0.999, 'e': 1.0}",25,0,-80.515809275998,"{0: 15, 1: 5, 2: 2, 3: 3, 4: 0}",0
326,False,"{'a': 0.999, 'e': 1.0}",25,0,-120.27980676658828,"{0: 11, 1: 5, 2: 7, 3: 2, 4: 0}",0
327,False,"{'a': 0.999, 'e': 1.0}",30,0,-244.60253483180284,"{0: 13, 1: 4, 2: 8, 3: 2, 4: 3}",0
328,False,"{'a': 0.999, 'e': 1.0}",20,0,-57.36453935015771,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
329,False,"{'a': 0.999, 'e': 1.0}",30,0,-71.09877254663111,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
330,False,"{'a': 0.999, 'e': 1.0}",25,0,-133.73856277875348,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
331,False,"{'a': 0.999, 'e': 1.0}",30,0,-181.16380961946214,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
332,False,"{'a': 0.999, 'e': 1.0}",20,0,-58.4188663833194,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
333,False,"{'a': 0.999, 'e': 1.0}",25,0,-137.66886632699695,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
334,False,"{'a': 0.999, 'e': 1.0}",25,0,-102.24246901982868,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
335,False,"{'a': 0.999, 'e': 1.0}",30,0,-122.72789546349793,"{0: 15, 1: 6, 2: 7, 3: 2, 4: 0}",0
336,False,"{'a': 0.999, 'e': 1.0}",25,0,-93.63642538661607,"{0: 16, 1: 2, 2: 4, 3: 3, 4: 0}",0
337,False,"{'a': 0.999, 'e': 1.0}",25,0,-197.48304518911723,"{0: 12, 1: 5, 2: 4, 3: 1, 4: 3}",0
338,False,"{'a': 0.999, 'e': 1.0}",35,0,-94.43253873256307,"{0: 23, 1: 5, 2: 6, 3: 0, 4: 1}",0
339,False,"{'a': 0.999, 'e': 1.0}",20,1,-40.93392513208213,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 0}",1
340,False,"{'a': 0.999, 'e': 1.0}",25,0,-130.666887141423,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",0
341,False,"{'a': 0.999, 'e': 1.0}",20,0,-80.12550814249713,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
342,False,"{'a': 0.999, 'e': 1.0}",20,0,-47.77903709591135,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
343,False,"{'a': 0.999, 'e': 1.0}",30,0,-170.03855004327627,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",0
344,False,"{'a': 0.999, 'e': 1.0}",35,0,-231.6224447130633,"{0: 23, 1: 3, 2: 2, 3: 3, 4: 4}",0
345,False,"{'a': 0.999, 'e': 1.0}",30,0,-231.48703400646806,"{0: 15, 1: 2, 2: 8, 3: 2, 4: 3}",0
346,False,"{'a': 0.999, 'e': 1.0}",20,0,-48.655763918212145,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
347,False,"{'a': 0.999, 'e': 1.0}",20,0,-129.33474127556653,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
348,False,"{'a': 0.999, 'e': 1.0}",20,0,-142.31395157652557,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
349,False,"{'a': 0.999, 'e': 1.0}",30,0,-88.30487760152695,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
350,False,"{'a': 0.999, 'e': 1.0}",20,0,-165.4069309706587,"{0: 9, 1: 3, 2: 4, 3: 2, 4: 2}",0
351,False,"{'a': 0.999, 'e': 1.0}",20,0,-213.50196055991444,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 5}",0
352,False,"{'a': 0.999, 'e': 1.0}",20,0,-84.80790643137082,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
353,False,"{'a': 0.999, 'e': 1.0}",20,0,-159.3331514169785,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
354,False,"{'a': 0.999, 'e': 1.0}",35,0,-167.74173726937067,"{0: 20, 1: 2, 2: 10, 3: 2, 4: 1}",0
355,False,"{'a': 0.999, 'e': 1.0}",25,12,-2.4538343604355,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
356,False,"{'a': 0.999, 'e': 1.0}",35,15,-43.486425472686186,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
357,False,"{'a': 0.999, 'e': 1.0}",20,0,-109.29087983138174,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
358,False,"{'a': 0.999, 'e': 1.0}",25,0,-145.1986812639354,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
359,False,"{'a': 0.999, 'e': 1.0}",20,9,-46.86426589622104,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 0}",1
360,False,"{'a': 0.999, 'e': 1.0}",20,16,7.617765809466939,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.999, 'e': 1.0}",25,0,-168.4051578004986,"{0: 10, 1: 6, 2: 7, 3: 0, 4: 2}",0
362,False,"{'a': 0.999, 'e': 1.0}",20,6,-134.6567495572051,"{0: 6, 1: 1, 2: 4, 3: 1, 4: 2}",1
363,False,"{'a': 0.999, 'e': 1.0}",20,0,-135.81217285395257,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
364,False,"{'a': 0.999, 'e': 1.0}",20,0,-102.1059133638925,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
365,False,"{'a': 0.999, 'e': 1.0}",20,0,-103.7647517997504,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
366,False,"{'a': 0.999, 'e': 1.0}",25,0,-148.15829438759323,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
367,False,"{'a': 0.999, 'e': 1.0}",30,2,1.7593745106795577,"{0: 23, 1: 4, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.999, 'e': 1.0}",20,0,-101.00488713827166,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
369,False,"{'a': 0.999, 'e': 1.0}",25,0,-87.76040016507365,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
370,False,"{'a': 0.999, 'e': 1.0}",25,0,-274.7202023074967,"{0: 9, 1: 2, 2: 9, 3: 1, 4: 4}",0
371,False,"{'a': 0.999, 'e': 1.0}",20,0,-181.0938622232703,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
372,False,"{'a': 0.999, 'e': 1.0}",20,0,-63.009150562305514,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
373,False,"{'a': 0.999, 'e': 1.0}",30,0,-93.92145567112495,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
374,False,"{'a': 0.999, 'e': 1.0}",30,0,-68.59126343726551,"{0: 18, 1: 7, 2: 4, 3: 1, 4: 0}",0
375,False,"{'a': 0.999, 'e': 1.0}",25,0,-85.36438437547619,"{0: 16, 1: 3, 2: 3, 3: 3, 4: 0}",0
376,False,"{'a': 0.999, 'e': 1.0}",20,0,-29.75984085921709,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
377,False,"{'a': 0.999, 'e': 1.0}",25,12,-52.006561127652425,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
378,False,"{'a': 0.999, 'e': 1.0}",30,0,-62.24425435529244,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
379,False,"{'a': 0.999, 'e': 1.0}",25,0,-72.78276526178405,"{0: 17, 1: 0, 2: 6, 3: 2, 4: 0}",0
380,False,"{'a': 0.999, 'e': 1.0}",20,0,-130.98823127751416,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
381,False,"{'a': 0.999, 'e': 1.0}",20,1,-40.780329582782244,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 0}",1
382,False,"{'a': 0.999, 'e': 1.0}",20,0,-161.83103494392367,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
383,False,"{'a': 0.999, 'e': 1.0}",20,0,-135.99541674708303,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
384,False,"{'a': 0.999, 'e': 1.0}",20,0,-131.66803649955332,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
385,False,"{'a': 0.999, 'e': 1.0}",25,8,-99.18714112071304,"{0: 11, 1: 1, 2: 1, 3: 3, 4: 1}",1
386,False,"{'a': 0.999, 'e': 1.0}",25,0,-34.26840192669734,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
387,False,"{'a': 0.999, 'e': 1.0}",20,0,-59.308701468915345,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
388,False,"{'a': 0.999, 'e': 1.0}",25,0,-150.53138720485904,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
389,False,"{'a': 0.999, 'e': 1.0}",25,0,-57.285809643032934,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
390,False,"{'a': 0.999, 'e': 1.0}",30,0,-20.850906484233924,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
391,False,"{'a': 0.999, 'e': 1.0}",25,0,-94.12181919134827,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
392,False,"{'a': 0.999, 'e': 1.0}",25,0,-91.02302115704936,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
